IMAGE_ID,ENGLISH SENTENCES,LOZI TRANSLATIONS
4600994701,A brown-haired child is posing for a picture in the middle of a Sunflower field .,mwanana wa milili yemi fubelu uyemi kuli aingiwe maswaniso mwahalaa simu ya lichalo
4601533921,"Two men standing in front of an elephant that has this trunk curled up in the air , with a jungle in the background .",baana baba beli bayemi fapilaa toho yeyemisize manaka mwahalimu
4601570028,A graying man with glasses is standing in back of a barber 's chair in a seemingly empty barber shop .,"muuna wa milili yemisweu, wa magilasi uyemi kwamulaho wa sipula sa mubeuli wa milili"
4601634498,An old man wearing glasses sitting at a table by himself looking to his left .,muuna muhulu yatinile magilasi uinzi fa tafule anosi inge atalima kwa nzohoto
460188299,A man in a blue shirt is throwing a dart while a soccer game is being aired on a large screen behind him .,"muuna yatinile hembe yamubala oswana sina wa malu unepa kanto mwa papali yemwi, mi papali yambola ya mahutu isweli yabuhisiwa mwa sitepu-tepu"
4601900180,A man and a young girl and boy are suspended in air during a synchronized jump .,muuna ni mwanaa musizani ni mushimani ba mwa moya inge babapala papali yaku tula
460195312,A young man in a maroon shirt gestures at an unidentified sports event ( possibly tennis ) .,mutangana yatinile hembe ubulela kaka itusisa mazoho fa  kezahalo ya lipapali
460195978,a gray in a gray sweashirt running along side of a small dog,muuna yomu seta umwa hembe yeseta inge amata bukaufi ni kanjanana
4602508987,Two ladies in sunglasses sit and rest on a black marble decoration in the city .,basali baba beli batinile magilasi yakwa meto bainzi inge baishuumusa mwa sibaka sesinsu sesi buheha
4602993681,A girl in a yellow dress stands in front of orange pots as a crowd of people stands in the background .,"musizani yatinile ndelesi yamubala obata kuswana sina mai uyemi fapataa poto, ngundi yabatu inge iyemi"
4603095253,A woman in a black tank top holding her purse on one shoulder is looking at something in the distance while wind glows her light brown hair across her face .,musali yatinile hembe yensu usweli mukotana wahae fa liheta lililimwi mi utalima nti yemwi
4603097016,A woman wearing red sunglasses sitting on a bench with her dog .,musali yatinile magilasi yakwa meto yama fubelu uinzu fa sipula ni nja yahae
4603099689,"Two women standing around , one in a yellow shirt and another in an orange shirt with words on the back of the shirt .","basali baba beli bayemi, yomumwi umwa hembe yamubala obata kuswana niwa mai mi yomumwi hembe yamubala obata kuswana niwa kazazi kaka likela"
4603099757,A woman in a yellow shirt carrying a black handbag over her right shoulder ,musali yatinile hembe yamubala obata kuswana niwa mai ulwezi mukotana omunsu fa liheta lahae la bulyo
4603100449,"Two young women walking , one tall , blond , model-like is in a zebra stripe outfit , the other shorter Asian in a white chemise .","basali baba beli bazamaya, yomumwi kiyo mufubelu, yomutele, wakabili kaka sisani mwa litino za mishulundu"
4603102259,"Two women , one in a green shirt and one in a brown shirt , walking down the street with water bottles .","basali baba beli, yomumwi umwa hembe yetala, yomumwi mwa sikoshi sesi fubelu, bazamaya bashwetumuka mwa mukwakwa"
4603247500,A man in a white shirt is standing in a T-shirt booth .,muuna yatinile hembe yesweu uyemi mwa kantolo ka mahembe amazoho yamakuswani
460326010,A young boy chasing a dove after it had tried to steal food that had been the boy 's lunch .,mushimani umatisa nyunywani yeneibata kuuzwa lico za mushimani
4603350261,"A lone woman in red shirt staring upwards with a man wearing glasses looking towards her , in the distance .","musali yali anosi, utinile hembe yefubelu, utalima kwahalimu ni muuna yatinile magilasi inge amutalima"
4603494357,"The young Asian woman is using an umbrella , and is in front of a brightly colored patch of flowers in the back .",musali wakwa Asia uitusisa sikuku mi ufapataa sika sesi buheha
460350019,A woman plays tug-of-war with her black dog in a brown landscape surrounded by trees .,"musali wabapala papali yaku howa muhala kwa lineku lahao,  ni nja yahae"
4603546829,A woman is walking arm-in-arm with an elderly woman through a crosswalk in New York City .,musalu wazamaya asweli lizoho la muchembele yabata kutula mukwakwa mwa New York
4603555535,A woman wearing a blue plaid shirt and sunglasses has her mouth open and is walking down the sidewalk beside a white building .,musali yatinile hembe yabwanda ya mubala obata kuswana ni wa malu no magilasi yakwa meto ukwahuluzi mulomo inge ashetumuka mwa mukwakwa
4603568271,"A woman wearing a white hat , black shirt , and blue pants walks by a elaborately decorated building .","musali yatinile kuwani yesweu, hembe yensu, bulukwe bwa mubala oswana sina wa malu, wazamaya mwa sibaka sesi kabisizwe hande"
4603628963,"Three men playing soccer , their uniforms indicating that one of them is from one team and the other two from the other , are all after the ball .","baana baba lalu balaha mbola yamahutu, liapalo zebatinile li bonisa kuli alimumwi kubona uzwa kwa linelu lelimwi"
4603713542,A woman in a pink tank top walking with another woman dressed in a gray tank top with a plaid scarf .,musali yatinile hembe uzamaya ni musali yomumwi yatinile yeseta
4603716254,"A man with a white rag over the lower portion of his face , wearing a black shirt , that looks to be bleeding , or have blood on the rag .","muuna yatinile lisila la fahalimu leli sweu kwa tasaa sifateho sahae,  utinile hembe yensu"
4603790455,"A woman with blond-hair and carrying a camera is walking with a young man with short , dark hair .","musali wa milili yemi fubelu, ulwezi kapangaliko kakainga maswaniso inge azamaya ni mutangana yomukuswani"
4604078858,A tree service employee is wearing safety equipment while up in a lift to trim some branches .,mubeleki yabona likota utinile liapalo zakuisileleza inge apuma mitahi yalikota
4604103482,A shirtless man wearing long pants is doing a skateboard trick in a metropolitan area where a man and woman are walking away from the camera .,muuna yasi tutu utinile bulukwe bobu telele usweli wa bapalisa kapangaliko kaka nani mawili inge azamaya fateni
4604105970,A girl with her hair pulled back is wearing sunglasses .,musizani yatamile milili yahae kwamulaho utinile magilasi yakwa meto
4604111022,An elderly man in a white and gray striped shirt eating food .,muuna muhulu yatinile hembe yamishulundu yesweu ni buseta wacha lico
4604145026,A white woman wearing headphones and a blue and white striped scarf walks down the street with two black people walking behind her .,musali yomusweu ubeile kapangaliko kakautwisa lipina mwa mazebe ni taulo yesweu inge azamaya ashetumuka mwa mukwakwa
4604151896,A man in a yellow and blue jacket talking to a lady in a brown and white striped shirt .,muuna yatinile jakete yamubala obata kuswana niwa mai ni malu ubulelisa musali yatinile hembe yamishulundu yemi fubelu ni busweu
4604156574,An elderly woman grabs the arm of another woman while making her way across a crosswalk in a busy city .,musali muhulu usweli lizoho la musali inge batula mukwakwa
4604364861,The police officer riding a horse is talking to a man riding a bike .,mupokola yapahami pizi ubulelisa muuna yazamaisa njinga
4604403226,"A young woman , dressed in a blue tank top and jeans , wearing sunglasses looking to her left .","musizani yatunile hembe yamuba obata kuswana sina malu, bulukwe ni magilasi yakwa meto watalima"
4604410267,"A woman with a white jacket , leggings and blue boots walks down the street while talking on her cellphone .","musali yatinile jakete yesweu, bulukwe bobu swala ni makatulo,  wazamaya ashetumuka mwa mukwakwa inge abulela"
4604563597,"Young people sit in plastic chairs arranged around a set of stairs in a covered concrete area , wearing swim clothes , resting , and waiting .",likalibe bainzi fa lipula zepotolohile makenelo a ndu foku tezi samende
460478198,"Two dogs , a spaniel and a husky , chase each other across the sand by a body of water .",linja za mifuta yepeli lisweli zaimatisa mwa mushabati bukaufi ni mezi
4604848309,The man in the jacket and tie is being interviewed in a warehouse retail store by the man in blue jeans .,muuna yatinile jakete ni tai isweli wabuziwa lipuzo ki mutu yalekisa mwa sintolo
4604969760,A young girl in a pink jacket walks with two sisters in matching outfits in public .,musizani yatinile jakete wazamaya ni likezele zahae zepeli baba tinile liapalo zeswana mwa sibaka sesi nani batu babañata
4604977910,"A woman in a dark shirt stands facing , but looking away from the large aquarium window she is leaning against , while a seal swims on the other side of the glass .",musali yatinile hembe yensu uyemi atalimile kwahule ni lihaulo 
4604980786,A pink and white umbrella conceals the torso and head of a girl standing near a shop window .,musali yasweli sikuku upata toho ya musizani yayemi bukaufi ni sintolo
4605314351,"A woman in a brown jacket passes by a column with an advertisement pasted on it , featuring red lettering and a person 's face .",musali yatinile jakete yefubelu ufita zibiso yeakaleza lika zaku lekisa
4605435037,A man with dreadlocks wearing a blue shirt poses with his arm around a drag queen who has post-it notes in her hair .,muuna yanani milili yetatani utinile hembe yamubala oswana sina wa malu ubeile mazoho yahae fa maheta a musali yalekisa milwani yekola
4605436317,A man and a woman wearing potato sacks with flowers run crazy down a hill .,muuna ni musali batinile masaka ni lipalisa basweli bamata mwatasaa mulundu
4605605328,Women in a black dress riding a scooter down the street .,basali batinile ma ndelesi yamansu inge bazamaisa tupangaliko totu nani mawili kwatasi
4605779731,A toddler examines a small sailboat that has been filled with sand to make a sandbox .,mbututu usweli watatuba mukolo omuinyani otezi mushabati
4606346038,"Two teenagers , one male and one female , wearing sport uniforms running after a ball .","likalibe zepeli, yomumwi musali mi yomumwi muuna, batinile liapalo zaku bapalela mwateni basweli bamatisa mbola"
4606399898,"An older man sitting on a bench , on the sidewalk , reading a book .","muuna muhulu uinzi kwa lineku la likamba  la liwate, ubala buka"
4606522320,"Several men are wearing red caps , one stands apart from the others and looks towards the camera .","baana babañata batinile likuwani zensu, alimumwi uyemi kwahule ni babamwi mi utalima"
4606525245,"Young man in glasses , black bookbag , gray hoodie shirt and black pants , walking behind a female with a brown leather purse , floral skirt , leather boots , smiling broadly .","mutangana utinile magilasi, mukotana omunsu, sweta yesesta ni bulukwe bobunsu"
4606714393,"Two groups of people crossing a street with no traffic , with multicolored multistory apartment buildings and a religious building in the background .","likwata ze peli, litula mukwakwa osina limota zeñata"
4606967207,A person in a long-sleeved striped top stands near a cat in front of a glass-doored beverage cooler in a store .,"mutu yatinile hembe yamishulundu, yamazoho yamatelele, uyemi bukaufi ni sikochikala sesi inzi bukaufi ni sintolo sa bucwala"
4607088777,A small crowd of about five people stand on a sidewalk while a bus drives past .,sikwatanyana sa batu baba ketalizoho bayemi kwa lineku la mukwakwa mi mbasi ya fita
4607216899,Three people are walking on a street and a motorcycle is parked along the sidewalk .,batu baba lalu bazamaya mwa mukwakwa mi honda iyemi kwa lineku
4607217117,Two men stand on a balcony in front of an open window while shielding their eyes and pointing at the sky .,baana baba beli bayemi falimwaa muyaho fapataa lihaulo leli kwahuluzwi inge bakwalile meto yabona
4607507068,A Latino woman is standing outside raising her arm with a band playing in the background .,"musali wasi Latino uyemi fande, uyemisize lizoho mi sikwata sa baopeli baliza kwamulaho"
4607606901,A young Asian girl petting an animal of some sort and the animal is laying down enjoying it .,musizani wakwa Asia uswala swala folofolo yelobezi fafasi inge iikola
460781612,A black and white dog is midjump and has a Frisbee in his mouth .,nja yensu ni busweu imwa moya inge itulela kabapaliso kakuposa kakamwa hanu 
4608202893,A businessman sits with his papers on his knee by a statue of a businessman with an open briefcase .,muuna wa lipisinisi uinzi abeile mapepa fa liñwele la hae bukaufi ni siswaniso sa mutu
4608463080,A nice brick and stone building outside with a woman seen walking a baby carriage .,"muyaho omunde wa sitina  ni macwe, kunani musali ya zamaisa kapanagaliko kamawili kakukasheza mwana"
4608645089,"A man with his head covered by a scarf looks opposite of the camera at other pedestrians walking by , while talking on cellphones .",muuna yaikapesize lisila kwa toho yahae ufalela kapangaliko kakainga maswaniso ku batu babamwi baba zamaya
460869455,A group of children and what appears to be their parents are gathered outside of a Papa Johns restaurant .,"sikwata sa banana ni ze bonahala inge bashemi babona, bakopani fandaa Papa Johns"
4608727143,A woman in a raincoat leans against an enclosure for a subway stairs in New York City,musali yatinile sakuisileleza kwa pula uyendamezi limota leli potoloha sibaka sa litima mwa New York
4608742964,Two gentlemen in top hats and a well-dressed lady in a straw hat ride in a green and red carriage pulled by four white horses .,baana baba beli baba tinile likuwani mi basali bab tinile hande utinile kiwani yende
4609020271,A man in a long black coat with a walking stick is walking next to a bus where the passenger is resting his head on his hand .,muuna yatinile jansi yetelele yensu uzamaya ni mulamu bukaufi ni mbasi
4609086520,Three people playing foosball near a partially drank beer .,batu baba lalu babapala mbola ya mahutu inge banwa hainyani bucwala
4609093656,A man in a blue striped shirt has a black backpack on with another man in a green shirt .,"muuna yatinile hembe yamishulundu yamubala obata kuswana sina wa malu unani mukotana omunsu wakwa mukokoto, ni muuna yomumwi yatinile hembe yamubala otala"
460921330,"A girl in a black shirt is jumping in a sandy area , and a man in a black shirt is bending over in the background .","musizani yatinile sapalo sesi nsu, watula mwa mushabati mi muuna yatinile sapalo yensu uinami"
4609256878,"A blond girl wearing flannel and a brunette wearing a red shirt , both in jeans , are sitting in a tree with a crowd in the background .","musizani yomufubelu utinile sapalo sa bwanda mi musali wa milili yemifubelu utinile sapalo sesi fubelu ni bulukwe, bainzi hamoho"
4609328082,A worker with a white hard-hat is at the bottom landing of an exterior fire escape and is struggling to work with the edge of a large yellow sign .,mubeleki yatinile kuwani yetata ukwa tasaa muyaho ofa mulilo
4609342954,A white man in a blue shirt and black jacket standing outdoors .,muuna yomusweu yatinile hembe yamubala obata kuswana sina malu ni jakete yensu uyemi fande
4609351402,"A woman with short , wavy hair and a black coat is standing outside a fancy door with scrolling next to an elevator .","musali wa milili yemi kuswani, yetatani ni jansi yensu fandaa munyako obonahala kutula"
460935487,A black and white dog is running up a path towards some potted plants .,nja yesweu ni bunsu usweli wamata apahama lichalo
4609441559,A female athlete in a purple sleeveless athletic bodysuit is jumping in the air from a track onto dirt while spectators watch her to her right .,"musali yaeza papali yaku mata utinile suti yaku tapela mwateni , utulela mwa halimu"
460973814,Three people gather around the table and have their picture taken .,batu baba lalu bakopani kupoloha tafule inga bainga maswaniso
4609788189,A teenage boy gets a lot of air on his bike at a bike course .,likalibe za bashimani usweli wapompela moya mwa njinga yahae
4609789441,A young boy with a black shirt and jeans riding a bike on a large bike ramp .,mushimani yatinile hembe yensu ni bulukwe uzamaisa njinga
4609961499,A boy rides a bicycle down the street wearing a large yellow lemon-shaped sign while a multitude of people wait in line on the sidewalk .,"mushimani uzamaisa njinga ashetumuka mwa mukwakwa, inge atinile zibiso yetuna yamubala oswana sina wa mai"
4610000381,Two females wearing blue colored clothes are walking with their backs to us .,basali baba beli batinile liapalo za mibala inge bazamaya balu fulalezi
4610036299,Young girl wearing gray and pink sweater and leather boots shields her face from the camera .,"musizani yatinile sweta yeseta nimakatulo ya ma talo, usileleza sifateho sahae kwa "
461019788,Two people are hugging at the end of a stone jetty that looks out over the ocean .,batu baba beli baikumbata kwa mafelelezo a muyaho wa macwe obanahala kwatuko ni liwate
4610444848,A smiling bride sits in a swing with her smiling groom standing behind her posing for the male photographer while a boy holding a bottled drink and another boy wearing a green shirt observe .,munyaliwa wamenya aiinzi mwa sibapaliso muuna hae ayemi kwamulaho a mulala wahae
461044512,A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub .,"mwanaa musizani yatinile sapalo sesi nani Dora utinile kuwani ni kasila mwa mulala wahae, usweli wa fiyela"
4610461009,Women wearing a silver wig big glasses carrying a basket with cigarette in hand .,"basali batinile milili ya silivela ni magilasi yamatuna yakwa meto, ushimbile sizuma ni kwai mwa lizoho"
4610507935,A female child and a woman looking at a painting on a wall .,mwanaa musizani ni musali yatalima siswaniso sesi fa limota
461085759,The bike is upside down on the ground and being looked at by a man in a blue shirt and another man in a red shirt .,njinga yefetuhile iyemisizwe fafasi inge italimiwa ki muuna yatinile hembe yamubala oswana sina malu
4610962283,A woman in a blue shirt playing the harp .,musali yatinile sapalo samubala iswana sina wa malu uliza siopeliso
4610973875,A fair haired woman is wearing what appears to be a graduation gown with a flower on her lapel .,"musali wa milili yebubebe, utinile sesi bonahala inge liapalo zaku tabelela mwateni mukiti wa kufeza sikolo, zenani palisa"
4611068200,A woman wearing a silly silver wig and decorative glasses holds a basket of candy and a soccer ball,musali yatinile milili ya silivela ni magilasi usweli sizuma sa maswiti
4611115315,Two guys are jumping over a hurdle with the one black a little ahead .,mitangana baba beli batula tusipi mi tipi yensu ukwa pata
461118477,A young boy in blue and a young girl in pink play on bamboo stalks .,mushimani yatinile zamubala oswana sina wa malu ni musizani basweli babapala fa likota
4611331470,"Two men face each other in front of a small table , one of whom is wearing a hat while holding a chicken .","baana baba beli baitalima fapilaa tafule yeinyani, yomumwi utinile kuwani"
4611354093,A woman in sunglasses and a short skirt stands on a street filled with smoke or fog .,musali yatinile magilasi yakwa meto ni sikochi sesi kuswani uyemi mwa mukwakwa opatehile
461139045,A young woman is standing in a darkly-lit room with two red lamps hanging overhead .,musizani uyemi mwa ndu yenani lififi ni ma lampi yama fubelu yama beli inge anyandaela
461139063,A woman gets ready to hold a food party for her family and friends .,musali uitukiseza kuba ni mukiti wa lico ni lubasi ni balikani bahae
461139067,"A man , wearing a bracelet , is extending his arm towards dynamic shaped , colorful wall lamps .","muuna yatinile liseka, uswali limota leli buheha"
461139075,An dark-haired woman in a blue and white jacket is lighting some electric candles in a room with beige walls .,musali wa milili yeminsu utinile jakete yesweu ni mubala oswana sina wa malu utukisa ma kandela mwandu
4611580339,People in uniforms are acting out a historical event using a canon in front of a large older building .,"batu baba tinile liapalo zeswana basweli babapala papali yamwa likezahalo zakwa kale, fapilaa batu"
4611771929,Man in blue shirt plays foosball along side a woman in a white shirt .,muuna yatinile hembe yamubala oswana sina wa malu ubapala papali ya mbola  yamahutu hamoho ni musali yatinile sapalo sesi sweu
4611790729,"A group of people standing on a city street in front of a red car , in which one woman with red-hair and black shirt with a red suitcase speaking to a portly man wearing a creme shirt and brown shorts .",sikwata sa batu baba yemi mwa mukwakwa fapilaa mota yefubelu moo musali alimumwi
4611964104,Pedestrian stroll along the paved walkway between bright yellow and red shops in the marketplace of city streets .,"batu baba zamaya ka mahutu wazamaya mwa mukwakwa, kwama tuko kunani sintolo sesi fubelu ni mubala oswana sina wa mai"
4612021294,A teenage girl wearing a plaid shirt is jumping for joy right outside an enclosed park area .,"kalibe wa musizani utinile hembe yabwanda, watula kaku tabela fandaa sibaka sesi potolohilwe sakuishuumuseza"
4612024952,The Oxford Circus Station has many visitors right beside the subway .,sibaka sa Oxford Circus Station si nani batu baeñi babañata bukaufi feela ni sitima
4612060755,"A guy wearing shorts and a white t-shirt is skateboarding down the road , while someone sits and watches him from the curb .","mutangana  utinile kaputula ni hembe yamazoho yama kuswanu yesweu usweli wazamaya mwa mukwakwa, ayemi fa kapangaliko kaka nani mawili, mi babamwi bainzi"
461207690,A construction worker is inside a tower with lots of pipes wearing a maroon sweater .,mubeleki wa muyahi umwahalaa tawala yenani mipila yemiñata utinile sweta yefubelu
4612135887,Two children step across the top of stones that cut a path across the shallow river .,banana baba beli bapahama macwe yainzi mwa mukwakwa mwa nuka yesika tiba
4612142419,A short-haired man wearing blue jeans with a jacket wrapped around his waist is helping a small boy with a cap to cross a body of water on small stepping stones .,muuna wa milili yemikuswani utinile bulukwe ni jakete yetamilwe mwa teka yahae
4612143549,Several young people walk across the water on a series of stepping stones .,likalibe babañata bazamaya fa macwe yainzi mwa mezi
4612281699,A young boy and a young girl are holding hands walking through water in the street .,mushimani ni mwanaa musizani baswalani mazoho inge bazamaya mwa mezi amwa mukwakwa
4612284643,A woman wearing a green belly dancing outfit is standing on a step above a man and a woman seated .,musali yatinile mba yetala wabina inge ayemi fa makenelo andu fahalimwaa muuna
4612286887,"A young woman wearing a long black skirt and a black halter top , fans herself while sitting next to a tree .","musizani utinile sikochi sesi telele,  sesinsu ni sapalo sesinsu, usweli waifuzela moya ainzi"
4612314410,A group of people stand around the Fulton St subway station in New York .,sikwata sa batu bayemi kupotoloha sibaka sa litima sa Fulton St Subway mwa New York
4612587813,"A man in a black jacket , burgundy shirt and blue jeans , walking past a newspaper vendor stand in a crowded subway station .","muuna yatinile jakete yensu, hembe ni bulukwe, wazamaya afitelela mutu yalekisa tushango twamakande"
4612733800,"A man in orange and yellow uniform sweeping debris and trash off of the street , while another man in the same uniform is standing next to a trashcan .",muuna yatinile liapalo za mubala oswana sina wa kazazi kaka likela wafiyela mwa mukwakwa
4612743480,"Two elderly people wearing blue shirts are sitting by a rock formation , socializing while they eat .",badala baba beli batinile ma hembe yamubala obata kuswana sina wa malu bainzi fa macwe inge baikola sango
4612743950,Two older women are sitting on a bench in front of a stone building and enjoying box lunches .,machembele baba beli bainzi fa sipula fapataa muyaho wa macwe inge aikola mbokesi
4612747178,Two people sitting under a tree along side the lake in the fall .,batu baba beli bainzi mwatasaa kota kwa tuko ni nuka
4612748550,A woman and two children walk along stones to cross a river while a dog swims .,musali ni banana baba beli bazamaya fa macwe kuli batule nuka mi nja yatapa mwa mezi
4612748992,Two children wearing sweater and pants are walking across the water on a stone path .,"banana baba beli batinile li sweta ni bulukwe, bazamaya mwa mezi fanzila ya macwe"
4612764815,"Two blond woman , one with sunglasses on her head , the other holding a hot pink cellphone .","basali baba beli baba fubelu, alimumwi utinile magilasi yakwa meto fa toho yahae, yomumwi usweli nto yechisa"
4612828257,"A group of women are all sitting in a department store looking at some papers or booklets , and a large sign indicates 40 % off sale .",sikwata sa basali basa inzi mwa liluko la sintolo sesi nani mapepa ni libuka
4612831165,Asian bride and groom leaving a church with crowd throwing confetti on them .,munyaliwa wakwa Asia ni muunaa hae bazwa mwa keleke ni ngundi yabatu isweli yabanepa mapalisa
4612954712,Two girls in matching purple dresses stand in the middle of a rocky dirt field .,basizani baba beli mwa liapalo zeswana bayemi mwahalaa simu yenani masila yamacwe
4613097862,A shot of the University of Pittsburgh near a bus stop .,siswaniso sa sikolo sesi pahami sa Pittsburg fakaufi ni sibaka foli yema li bbasi
4613186973,A small girl standing on a chair in a restaurant fiddles with a large machine .,mwanaa musizani uyemi mwa sipula mwa sibak sa lichelo inge abapalisa sibelekiso sesi tuna
4613262585,A cute curly headed little girl sitting on a man 's shoulders .,"mwanaa musizani yomunde, wa milili yetatani uinzi fa maheta a muuna"
4613263773,"At a crowded outdoor event , many people are milling about , with four girls playing jump-rope in the immediate foreground .","kwa kezahalo yafande, kunani ngundi yabatu yesweli kuzamaya-zamaya ni basizani babane"
4613264235,Two children wearing a uniform of pink shirts and blue pants are standing in a grassy field at an event .,banana baba beli batinile liapalo zeswana za mubaka obata kuswana sina malu bayemi mwa simu yabucwani
4613264477,A woman wearing a blue shirt and some little girls are hula hooping on a sidewalk .,"musali yatinile sapalo sa mubala oswana sina wa malu,  ni bana baba sizani basweli batula tula mwa sibapaliso, kwa tuko ni mukwakwa"
4613268345,"A man in a black leather jacket and blue jeans standing in front of a sign by Architects & Engineers that says "" 9-11 was an inside job . """,muuna yatinile jakete yensu ni bulukwe uyemi fapilaa zibiso ya bayahi
4613268823,A man driving a cart with an advertisement asking you to place your ad on the back of his bike .,muuna yazamaisa sikochikala sesi inyani sesi nani akalezo yekupa kuli ubeye zoakaleza kwamulaho wa sona
4613883258,A group of children who are wearing blue are sitting in the grass and enjoying an outdoor presentation .,sikwata sa banana baba tinile liapalo za mubala oswana sina wa malu bainzi mwa bucwani inge baikola fande
4613887642,"These young ladies are waiting for a ride , but got tired and had to sit down .","basali baa, balitela mota kono bakatezi mi sebaina fafasi"
4613916679,"A dozen Asian men are sitting and standing in a group , they are dressed casually and are looking at something on the ground .","baana baba lishumi ni baba beli, bainzi nikuyema mwa sikwata inge batinile liapalo zesika ipitela"
4613923161,5 people dressed in purple dance on a black stage with a blue curtain behind them .,batu baba ketalizoho batinile liapalo zamibala inge babina fapilaa batu ni lisila likwa mulaho wabona
4614085621,"A ballerina wearing a costume mouse head stands on her toes , with the city as the backdrop .","mutu yabina, utinile liapalo zenani toho ya peba, uyemi fa tunwana twahae twa kwaahutu ni batu bamwa muleneñi inge babuha"
461413605,A man in white shirt carving or slicing blocks of ice .,muuna yatinile hembe yesweu wabeta mezi yakangezi
4614190206,Two young women in boots sit down on bricks outdoors and concentrate on a book with a motorcycle helmet to the side .,"basali baba beli,  baba tinile makatulo, bainzi fama sitina fande inge babala buka"
4614283206,"Four people , two of whom can be seen wearing conference badges , are grouped around a long table with several laptops on it .","batu babane, babeli kubona babonahala kuli batinile tupepa twa mukopano, bakopani hamoho"
4614358086,"While a marathon is going on , a police officer with his hands in his pockets looks off into the distance .","papali yaku mata inge iezahala, mupokola yabeile mazoho yahae mwa pokoto utalima kusili"
4614811971,A woman in orange sunglasses is playing the drums while speaking into a microphone in front of a large sign .,musali yatinile magilasi yakwa meto yamubala obata kuswana niwa kazazi kaka likela uliza milupa inge abulela mwa kapangaliko kaka tumusa mulumo
4614813437,There are two men on a stage with guitars greeting each other .,kunani baana baba beli baba yemi fapilaa batu ni ma gita babaitumelisa
4614816401,"A young man wearing a white shirt is on a stage with a drummer , and the boy is playing an electric guitar .","mutangana utinile hembe yesweu ufapilaa batu ni muluzi wa mulupa,i mushimani uliza"
4614873969,"Three guys , with electric guitars playing at a benefit concert , the lead singer is wearing sunglasses and green tennis shoes .","mitangana baba lalu, baba nani magita yamalaiti, basweli baliza kwa mukopano omumwi"
4614953559,"Woman with blue plaid shirt , blue print scarf and glasses , brushing butter on balls of pastry .","musali yatinile sapalo sabwanda, taulo yamubala oswana sina wa malu ni magilasi yakwa meto, ubeya mafula fa lico"
461505235,"A person is climbing a cliff wall , over a rocky shore , using a rope .","mutu yapahama limota, fa likamba lelinani macwe , uitusisa muhala"
4615061039,"A man in a rust-colored hat and brown shirt , talking into a microphone .","muuna yatinile kuwani yamubala obata kuswana ni mafumi ni hembe yefubelu, usweli wa bulela mwa kapangaliko kaka tumusa mulumo"
4615085714,A girl in a green and white striped hat looking down in front of a wall decorated with a painting of a man 's face .,musizani yatinile kuwani yamishulundu yetala ni busweu utalima fafasi ayemi fapilaa limota leli kabisizwe
4615108782,Many woman dressed in colorful dresses carrying baskets of food on their heads and it looks to be sprinkling outside on them .,"basali babañata batinile mandelesi yamibalabala, bashimbile lizuma za lico fa litoho zabona"
4615250594,"Two women , one wearing a patterned headscarf , converse while sitting behind baskets of flowers .","basali baba beli, alimumwi utinile taulo, babulela inge bainzi kwamulaho wa lizuma"
4615316828,"toddler holding a spoon and smiling , sitting at a table .","mbututu usweli luswana niku menya,mi uinzi fa tafule"
4615485077,Police in riot gear fill a street lined with spectators in red clothing .,mapokola baba tinile zakuisileleza batezi mwa mukwakwa onani batu baba talima baba tinile zefubelu
4615498560,The band consisting of 4 members is playing on a stage behind a giant banner with the word 'york ' behind them and there is a photographer to their right ; taking their picture .,"sikwata sa baopeli sesi nani batu babane, basweli baopela fapilaa batu"
4615550262,Three men are playing the drums and guitar on stage .,baana baba lalu banata milupa niku liza gita fapilaa batu
4615629011,A statue with slight chipping on the face and delicate features .,siswaniso sa mutu yayemi sa samende si bonisa lilama zemwi ni sifateho
4615743138,An African-American band is playing outdoors on a stage surrounded by trees .,sikwata sa baopeli bamushomo wa sikuwa ni omunsu basweli baopela ni kuliza liopeliso fande inge bapotolohilwe ki likota
4615757994,An african american man has on a brown hat and wearing a brown button shirt holding a microphone as he sings .,muuna wa mushomo wa sikuwa ni omunsu utinile kuwani yefubelu mi utinile hembe yalikunupo yefubelu
4615770260,"A woman in a white tank top is holding a microphone and singing with a man in a brown shirt , who is also holding a microphone .",musali yatinile sapalo sesi sweu usweli kapangaliko kaka tumusa mulumo inge aopela ni muuna yatinile zefubelu
4616045208,"Many policemen , including one who seems to be the main focus standing in the very front of the picture looking away from the camera , standing around wearing vests and helmets with shields .","mapokola babañata, kukopanyeleza cwalo ni yabonahala kuli kiyena yabeelwa ngana, uyemi kwapata"
4616068657,A young blond woman with a golden flower sits on a bench with a black man in a bowler hat near a bearded white man .,"musali yomuinyani wa milili yemi fubelu unani palisa ya gauda, uinzi fa sipula ni muuna yomunsu yatinile kuwani "
4616293960,A woman in a blue shirt with a red bag at a busy fruit market .,musali yatinile sapalo samubala obata kuswana sina wa malu unani mukotana omu fubelu mwa musika wa miselo ya litolwani opatehile
4616320530,"Participant 3442 , a child in a yellow shirt , runs in a race .","mutu yamwa papali wa nombolo 3442, mwanana yamwa hembe yamubala obata kuswana sina mubala wa mai, usweli wamata mwa papali yakusiyana lubilo"
4616443347,"People walk past a wall with a painted graphic of the "" I Love NY "" logo where a doctor is holding his stethoscope up to the heart of the logo .","batu bazamaya bafitelela limota leli nani miñolo yeli ""I love NY"""
